Account ID,Org Name,Supply ID,D-EH9 Type of resource consent,D-EH9 Comments,D-EH10 Resource consent reference number,D-EH11 Expiry date for resource consent,D-EH11 Comments,D-EH11 Currently operating under this consent?,D-EH11 Consent status,D-EH16 Reason consent conditions not met,D-EH16 Reason detail,D-EH9 to D-EH16 Data confidence
ACC-00007503,Rangitikei District Council,HUN001,Land use,Hunterville - Rangitikei River,ATH-2014015168.00 ATH-2014015169.00,2037-07-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,MAN001,Water take,Mangaweka,ATH-2005010697.01,2037-07-01 00:00:00,,Yes,Active,,Exceeded flow rate,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,MAR001,Water take,Marton - Calico Line Bore,ATH-1997002995.01,2027-07-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,MAR001,Water take,Marton- Tutaenui Reservoir,ATH-1997004476.00,2032-07-11 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,MAR001,Discharge to water,Marton - Tutaenui Bore,ATH-2012014285.00,2047-02-21 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,RAT001,Water take,Ratana Well 301033,ATH-2014200014.00,2034-07-01 00:00:00,,Yes,Active,,Exceeded volume,5 - Highly Reliable
ACC-00007503,Rangitikei District Council,TAI001,Water take,Taihape - Hautapu River,ATH-2005009214.00,2020-05-31 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,HAM003,Water take,,20231,2026-07-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,MAM001,Water take,,66541,2031-01-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,NGO001,Water take,,RM18-0294,2043-08-25 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,REP001,Water take,,102430,2020-08-31 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,REP001,Water take,,123262,2048-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,ROT001,Water take,,65465,2024-01-31 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,ROT001,Water take,,65756,2024-12-31 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,ROT002,Water take,,20800,2026-10-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,ROT003,Water take,,20057,2026-10-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008544,Rotorua Lakes Council,ROT004,Water take,,20243,2026-10-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008524,Ruapehu District Council,NAT001NA,Land use,,6887,2031-12-12 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,NAT001NA,Water take,,6888,2026-12-12 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,NAT001NA,Discharge to water,,6889,2026-12-12 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHA001OH,Water take,,101266,2025-09-11 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHA001OH,Land use,,101267,2025-09-12 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHU001OH,Land use,,101865,2036-11-14 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHU001OH,Water take,,101866,2021-11-14 00:00:00,,Yes,Expired,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHU001OH,Discharge to water,,105948,2025-07-01 00:00:00,,Yes,Expired,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OHU001OH,Discharge to land,,106131,2025-07-01 00:00:00,,Yes,Expired,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OWH001OW,Discharge to water,,,2031-01-18 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OWH001OW,Water take,,101514/1,2016-03-20 00:00:00,Under s124 Continuation,Yes,Operating under s124 RMA,,,4 - Reliable
ACC-00008524,Ruapehu District Council,OWH001OW,Land use,,101565,2036-03-20 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008524,Ruapehu District Council,RAE001RA,Water take,,APP-2001009610.01,2039-07-01 00:00:00,,Yes,Active,High summer demand,Exceeded volume,4 - Reliable
ACC-00008524,Ruapehu District Council,TAU003TA,Discharge to water,,100523,2017-06-20 00:00:00,"No longer in use, discharge is to sewer",Yes,Expired,,,4 - Reliable
ACC-00008524,Ruapehu District Council,TAU003TA,Land use,,7095,2017-06-20 00:00:00,Under s124 Continuation,Yes,Operating under s124 RMA,,,4 - Reliable
ACC-00008524,Ruapehu District Council,TAU003TA,Water take,,7196,2017-06-20 00:00:00,Under s124 Continuation,Yes,Operating under s124 RMA,,,4 - Reliable
ACC-00001006,Selwyn District Council,ACH001,Water take,,CRC010173,2035-11-30 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ACH001,Water take,,CRC991054,2034-02-09 00:00:00,,Yes,Active,Daily volume exceeded,Exceeded volume,4 - Reliable
ACC-00001006,Selwyn District Council,ART002,Water take,,CRC991057,2034-02-09 00:00:00,,Yes,Active,Instant take exceed 1 day,Exceeded flow rate,4 - Reliable
ACC-00001006,Selwyn District Council,CAS003,Land use,,CRC940800,2029-02-09 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,CAS003,Water take,,CRC991053,2033-12-23 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,CLA005,Water take,,CRC250293,2034-11-15 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAL004,Water take,,CRC173785,2036-05-04 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Discharge to land,,CRC231234,2046-06-24 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Discharge to land,,CRC231235,2026-06-24 00:00:00,,No,,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Water take,,CRC254098,2045-11-16 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Water take,,CRC960148.1,2030-09-29 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Water take,,CRC991423,2039-09-08 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DAR001,Other (Please identify in the comments section),To divert water,CRC991604,2039-09-08 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,DUN008,Water take,,CRC010891.1,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,HAR006,Water take,,CRC010904,2044-11-19 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,HOR007,Water take,,CRC233860,2028-11-05 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,KIR001,Water take,,CRC254666,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LAK007,Water take,,CRC991051,2034-01-13 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Land use,,CRC224063,2027-05-04 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Discharge to water,,CRC224064,2027-05-04 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Water take,,CRC224065,2027-05-04 00:00:00,,No,,,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Water take,,CRC252622,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LEE001,Water take,,CRC950937.1,2030-02-22 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LIN002,Water take,,CRC223745,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,LIN002,Water take,,CRC240400,2033-05-20 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,PRE001,Water take,,CRC010900,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,PRE001,Water take,,CRC202353,2040-08-02 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,RAK003,Water take,,CRC991055.1,2034-01-27 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC010889,2035-01-31 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC010905,2035-01-31 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Land use,,CRC051259,2039-11-16 00:00:00,,No,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC160628,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC175045,2040-08-02 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC193859,2029-01-19 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC204076,2031-08-28 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC251577,2039-01-08 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,ROL001,Water take,,CRC962217,2031-08-28 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,SHE004,Water take,,CRC173786,2036-05-04 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,SOU001,Water take,,CRC223742,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,SPR002,Water take,,CRC155932,2028-11-05 00:00:00,,Yes,Active,Flow meter fault in November,Equipment failure,4 - Reliable
ACC-00001006,Selwyn District Council,SPR002,Water take,,CRC991058,2035-08-28 00:00:00,,Yes,Active,Flow meter fault in November,Equipment failure,4 - Reliable
ACC-00001006,Selwyn District Council,SPR003,Water take,,CRC010895.1,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,TAI009,Water take,,CRC134786,2035-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,WES010,Water take,,CRC164009,2047-03-13 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,WES010,Water take,,CRC260552,2035-08-18 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001006,Selwyn District Council,WES010,Water take,,CRC260594,2038-06-14 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008521,South Taranaki District Council,ELT001,Water take,,R2/0213-4.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,ELT001,Discharge to land,,R2/0989-3,2029-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,ELT001,Discharge to water,,R2/1811-4.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Water take,,R2/0146-2,2020-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Water take,,R2/7002-1,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Land use,,R2/7150-2.0,2041-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Land use,,R2/7172-2.0,2053-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Land use,,R2/7413-1,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Discharge to water,,R2/7446-1,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Land use,,R2/7447-1,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,HAW003,Land use,,R2/9821-1.0,2029-01-06 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Water take,,R2/1185-3.1,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Water take,,R2/1186-3,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Discharge to water,,R2/3927-3.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Discharge to water,,R2/3928-3.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Land use,,R2/4102-3.0,2041-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,INA001,Land use,,R2/5365-2.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,OPU001,Water take,,R2/0232-4,2030-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,OPU001,Discharge to water,,R2/5574-2,2030-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,OPU001,Land use,,R2/9473-1,2030-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,PAT001,Water take,,R2/3388-3.2,2028-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,RAH001,Water take,,R2/3696-3,2031-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,RAH001,Discharge to water,,R2/6038-2.0,2037-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Discharge to water,,R2/0129-3.2,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Water take,,R2/0634-3,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Water take,,R2/0635-3,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Water take,,R2/10370-1.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Water take,,R2/3911-3.0,2023-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Land use,,R2/4826-3.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Land use,,R2/5451-2.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI018,Land use,,R2/5452-2.0,2035-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI020,Water take,,R2/9563-1,2028-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAI021,Water take,,R2/3770-3,2028-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008521,South Taranaki District Council,WAV001,Water take,,R2/3313-3,2022-06-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008568,South Waikato District Council,ARA003,Water take,,AUTH125251,2031-12-31 00:00:00,bore,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,ARA003,Discharge to land,,AUTH125252,2031-03-31 00:00:00,bore,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,LIC001,Water take,,AUTH940284,2029-08-01 00:00:00,bore,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,PUT001,Water take,,AUTH122363,2031-12-31 00:00:00,bore,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,PUT001,Water take,,AUTH131427.01.01,2048-03-31 00:00:00,surface water/spring,Yes,Active,"15 minute data requirement not meet, daily supplied",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,TIR001,Water take,,AUTH144316.01.01,2031-12-31 00:00:00,spring,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008568,South Waikato District Council,TOK001,Water take,,AUTH130334.01.01,2031-12-01 00:00:00,bore,Yes,Active,complies,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001109,South Wairarapa District Council,FEA001,Water take,,WAR200062 [36429],2037-09-28 00:00:00,,Yes,Active,,Other (Please identify in the comments section),4 - Reliable
ACC-00001109,South Wairarapa District Council,GRE002,Water take,,WAR120244 [31689],2037-09-30 00:00:00,,Yes,Active,,Other (Please identify in the comments section),4 - Reliable
ACC-00001109,South Wairarapa District Council,MAR003,Water take,,WAR120245 [31690],2037-11-27 00:00:00,,Yes,Active,,Other (Please identify in the comments section),4 - Reliable
ACC-00001109,South Wairarapa District Council,PIR004,Water take,,WAR050099,2025-09-30 00:00:00,,Yes,Active,,Other (Please identify in the comments section),4 - Reliable
ACC-00001119,Southland District Council,EAS002,Water take,,20222442-01,2028-09-25 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,EDE001,Water take,,206951,2034-12-14 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,LUM001,Water take,,205657,2029-02-25 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,MAN006,Water take,,20233078,2048-10-31 00:00:00,,Yes,Active,"The fish screen installed at
the surface water intake was non-compliant due to the approach velocity exceeds the consent limit of 0.12 m/s.",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,MOS002,Water take,,200181,2026-10-03 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,OHA009,Water take,,20171350,2042-08-22 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,OHA009,Discharge to land,,20222175,2042-08-22 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,ORA003,Water take,,20181295-02,2029-08-01 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,ORA003,Discharge to land,,201812995-01,2029-08-01 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,OTA001,Water take,,20233021,2048-08-01 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,RIV001,Water take,,20158384,2051-04-04 00:00:00,,No,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,RIV001,Discharge to land,,20232831,2048-03-31 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,RIV001,Water take,,204375,2042-06-05 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,RIV001,Discharge to water,,204376,2042-06-05 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,TEA002,Water take,,20233665,2049-06-30 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001119,Southland District Council,TUA001,Water take,,20233444,2044-12-17 00:00:00,,Yes,Active,"Non-compliance
due to the meter/datalogger issue was not resolved within five working days.",Missing values from data,5 - Highly Reliable
ACC-00001119,Southland District Council,WIN001,Water take,,205797-V1,2039-09-23 00:00:00,,Yes,Active,"Fully compliant for the
year 2024/2025",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008528,Stratford District Council,MID001,Water take,,TRC-1276-4,2045-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,MID001,Discharge to land,,TRC-1331-3,2033-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,STR001,Discharge to water,,TRC-0068-4,2034-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,STR001,Water take,,TRC-0195-3,2034-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,STR001,Land use,,TRC-2452-3,2034-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,TOK004,Water take,,TRC-1337-4,2040-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008528,Stratford District Council,TOK004,Discharge to land,,TRC6605.2,2040-06-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008574,Tararua District Council,DAN001,Water take,,104947 ATH-2010012905.00,2026-07-01 00:00:00,,Yes,Active,Late Flowmeter verification,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008574,Tararua District Council,EKE001,Water take,,101169/2 ATH-2004008582.02,2019-11-19 00:00:00,,Yes,Operating under s124 RMA,Late Flowmeter Verification,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008574,Tararua District Council,PAH001,Water take,,102781 ATH-2006010354.01,2022-01-24 00:00:00,,Yes,Operating under s124 RMA,Late Flowmeter Verification,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008574,Tararua District Council,PAH001,Water take,,104794 ATH-2009012723.00,2029-07-01 00:00:00,,Yes,Active,Missing data set from 2020 to May 2023,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008574,Tararua District Council,WOO001,Water take,,102773 ATH-2006010345.02,2021-05-31 00:00:00,,Yes,Operating under s124 RMA,,Exceeded flow rate,5 - Highly Reliable
ACC-00008530,Tasman District Council,,Other (Please identify in the comments section),Use riverbed,RM061023,2044-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM100114V1,2033-05-31 00:00:00,,Yes,Active,Minor and brief,Exceeded volume,5 - Highly Reliable
ACC-00008530,Tasman District Council,,Other (Please identify in the comments section),Use riverbed,RM100117V1,2033-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM110311V4,2031-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to water,,RM130752V1,2048-11-14 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to water,,RM140576,2049-08-05 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM150188,2033-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM160099,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM161219V2,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Water take,,RM161220,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Other (Please identify in the comments section),Haz Subs storage,RM170509V1,2052-06-28 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to land,,RM170511V1,2052-06-28 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to water,,RM170512,2052-06-28 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to land,,RM200232,2055-05-01 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to land,,RM200234,2055-05-01 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to land,,RM200572,2055-10-05 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,,Discharge to water,,RM210135,2056-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,COL007,Water take,,RM190412,2034-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,DOV001,Other (Please identify in the comments section),Dam,RM100116V1,2033-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,EIG001,Water take,,RM160098,2031-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,HOP001,Water take,,RM161216,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,KAI015,Water take,,RM150189V1,2033-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,MOT001,Water take,,RM070187,2033-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,MUR001,Water take,,RM191328,2035-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,POH001,Water take,,NN720010,2026-10-01 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,RED001,Water take,,RM161218V2,2039-11-30 00:00:00,,Yes,Active,Minor and brief,Exceeded volume,5 - Highly Reliable
ACC-00008530,Tasman District Council,RED003,Water take,,RM161218V2,2039-11-30 00:00:00,,Yes,Active,Minor and brief,Exceeded volume,5 - Highly Reliable
ACC-00008530,Tasman District Council,RIC002,Water take,,RM161217V2,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,TAP003,Water take,,RM180940,2034-05-31 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,WAI023,Water take,,RM161217V2,2039-11-30 00:00:00,,Yes,Active,,,
ACC-00008530,Tasman District Council,WAK001,Water take,,RM210695,2040-05-31 00:00:00,,Yes,Active,,,
ACC-00001011,Taupo District Council,ATI001,Water take,,126712,2033-07-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,BON001,Land use,,102925,2034-11-02 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,BON001,Water take,,120056,2045-03-29 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,BON001,Water take,,121069,2045-03-29 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,CEN001,Water take,,AUTH137026.01.01,2047-04-21 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,MAN002,Water take,,AUTH140647.01.01,2049-11-30 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,MOT002,Discharge to land,,AUTH137983.01.01,2031-11-02 00:00:00,,Yes,Active,,,4 - Reliable
